replicate,null_attr_pct
642,29.38716130205492
643,29.18712493180578
644,28.386979450809235
645,29.314420803782504
646,28.241498454264413
647,28.60520094562648
648,28.93253318785234
649,29.259865430078197
650,28.914348063284233
651,29.514457174031644
652,29.878159665393706
653,30.169121658483363
654,28.805237315875615
655,29.368976177486815
656,28.386979450809235
657,28.150572831423897
658,29.769048917985085
659,28.659756319330786
660,29.023458810692855
661,29.00527368612475
662,29.532642298599743
663,29.278050554646303
664,29.278050554646303
665,28.95071831242044
666,28.89616293871613
667,29.478086924895436
668,28.587015821058376
669,28.914348063284233
670,29.33260592835061
671,28.441534824513546
672,29.42353155119112
673,29.11438443353337
674,29.8236042916894
675,29.059829059829063
676,28.89616293871613
677,28.877977814148025
678,30.11456628477905
679,29.350791052918712
680,29.023458810692855
681,27.986906710310965
682,29.878159665393706
683,29.205310056373886
684,29.18712493180578
685,28.841607565011824
686,29.278050554646303
687,28.386979450809235
688,29.059829059829063
689,29.550827423167846
690,28.423349699945444
691,28.93253318785234
692,29.914529914529915
693,28.696126568466994
694,28.60520094562648
695,29.532642298599743
696,29.623567921440262
697,28.587015821058376
698,29.132569558101473
699,29.16893980723768
700,28.7506819421713
701,28.623386070194577
702,28.56883069649027
703,28.623386070194577
704,29.096199308965264
705,30.04182578650664
706,28.25968357883252
707,29.350791052918712
708,29.49627204946354
709,29.42353155119112
710,28.51427532278596
711,29.22349518094199
712,29.278050554646303
713,28.477905073649758
714,28.805237315875615
715,29.059829059829063
716,28.89616293871613
717,28.25968357883252
718,29.60538279687216
719,29.38716130205492
720,28.768867066739407
721,29.368976177486815
722,29.42353155119112
723,28.33242407710493
724,28.95071831242044
725,28.805237315875615
726,29.64175304600837
727,29.11438443353337
728,29.914529914529915
729,28.96890343698854
730,28.78705219130751
731,29.132569558101473
732,28.67794144389889
733,27.241316603018728
734,28.186943080560102
735,29.89634478996181
736,30.06001091107474
737,28.768867066739407
738,30.35097290416439
739,29.49627204946354
740,29.969085288234226
741,29.49627204946354
742,29.732678668848884
743,28.314238952536826
744,29.696308419712675
745,28.696126568466994
746,28.7506819421713
747,29.023458810692855
748,29.18712493180578
749,28.25968357883252
750,29.041643935260957
751,29.33260592835061
752,29.42353155119112
753,28.7143116930351
754,29.16893980723768
755,29.314420803782504
756,29.38716130205492
757,28.93253318785234
758,28.877977814148025
759,29.750863793416986
760,28.368794326241137
761,28.314238952536826
762,29.205310056373886
763,29.259865430078197
764,29.132569558101473
765,28.07783233315148
766,29.405346426623026
767,29.67812329514457
768,29.314420803782504
769,28.241498454264413
770,28.7506819421713
771,29.16893980723768
772,29.278050554646303
773,28.60520094562648
774,28.150572831423897
775,29.059829059829063
776,29.659938170576467
777,28.987088561556646
778,29.478086924895436
779,28.841607565011824
780,28.49609019821786
781,29.350791052918712
782,29.16893980723768
783,29.278050554646303
784,28.477905073649758
785,28.7506819421713
786,28.67794144389889
787,29.059829059829063
788,29.00527368612475
789,28.841607565011824
790,29.478086924895436
791,29.60538279687216
792,28.423349699945444
793,29.64175304600837
794,28.368794326241137
795,29.514457174031644
796,29.096199308965264
797,29.60538279687216
798,30.132751409347154
799,28.859792689579923
800,28.22331332969631
801,28.587015821058376
802,29.132569558101473
803,29.11438443353337
804,29.296235679214405
805,29.350791052918712
806,28.7324968176032
807,29.859974540825608
808,28.768867066739407
809,29.314420803782504
810,28.768867066739407
811,28.623386070194577
